category_code,category_name,vendor,opp_ha,predicted_stuks
217,217 - PUNTPAPRIKA,P  24 - MARVECO,12.3,2
200,200 - PAPRIKA GROEN,P  44 - BARVER,,1111174
201,201 - PAPRIKA ROOD,P  44 - BARVER,,1085089
217,217 - PUNTPAPRIKA,P  44 - BARVER,,1334243
219,219 - PEPERS,P  44 - BARVER,,1328757
198,198 - PAPRIKA DIV.,P  62 - VDBONA,6.75,97
200,200 - PAPRIKA GROEN,P  62 - VDBONA,6.75,97
201,201 - PAPRIKA ROOD,P  62 - VDBONA,6.75,190
202,202 - PAPRIKA GEEL,P  62 - VDBONA,6.75,176
203,203 - PAPRIKA ORANJE,P  62 - VDBONA,6.75,0
204,204 - PAPRIKA PAARS,P  62 - VDBONA,6.75,0
205,205 - PAPRIKA WIT,P  62 - VDBONA,6.75,0
206,206 - PAPRIKA MUNT,P  62 - VDBONA,6.75,0
207,207 - PAPRIKA LILA,P  62 - VDBONA,6.75,0
208,208 - PAPRIKA BRUIN,P  62 - VDBONA,6.75,0
209,209 - PAPRIKA MIX,P  62 - VDBONA,6.75,0
210,210 - MINI-PAPRIKA,P  62 - VDBONA,6.75,0
217,217 - PUNTPAPRIKA,P  62 - VDBONA,6.75,6754
198,198 - PAPRIKA DIV.,P 150 - VERENIGDE GROENTETUINDERS,90.0,272
200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,13434
201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,63055
202,202 - PAPRIKA GEEL,P 150 - VERENIGDE GROENTETUINDERS,90.0,2638
203,203 - PAPRIKA ORANJE,P 150 - VERENIGDE GROENTETUINDERS,90.0,0
204,204 - PAPRIKA PAARS,P 150 - VERENIGDE GROENTETUINDERS,90.0,0
205,205 - PAPRIKA WIT,P 150 - VERENIGDE GROENTETUINDERS,90.0,0
206,206 - PAPRIKA MUNT,P 150 - VERENIGDE GROENTETUINDERS,90.0,0
207,207 - PAPRIKA LILA,P 150 - VERENIGDE GROENTETUINDERS,90.0,0
208,208 - PAPRIKA BRUIN,P 150 - VERENIGDE GROENTETUINDERS,90.0,0
209,209 - PAPRIKA MIX,P 150 - VERENIGDE GROENTETUINDERS,90.0,0
210,210 - MINI-PAPRIKA,P 150 - VERENIGDE GROENTETUINDERS,90.0,0
217,217 - PUNTPAPRIKA,P 150 - VERENIGDE GROENTETUINDERS,90.0,0
198,198 - PAPRIKA DIV.,P 184 - SUPRA-NATURA,1.06,80
200,200 - PAPRIKA GROEN,P 184 - SUPRA-NATURA,1.06,308
201,201 - PAPRIKA ROOD,P 184 - SUPRA-NATURA,1.06,0
202,202 - PAPRIKA GEEL,P 184 - SUPRA-NATURA,1.06,108
203,203 - PAPRIKA ORANJE,P 184 - SUPRA-NATURA,1.06,0
204,204 - PAPRIKA PAARS,P 184 - SUPRA-NATURA,1.06,0
205,205 - PAPRIKA WIT,P 184 - SUPRA-NATURA,1.06,0
206,206 - PAPRIKA MUNT,P 184 - SUPRA-NATURA,1.06,0
207,207 - PAPRIKA LILA,P 184 - SUPRA-NATURA,1.06,0
208,208 - PAPRIKA BRUIN,P 184 - SUPRA-NATURA,1.06,0
209,209 - PAPRIKA MIX,P 184 - SUPRA-NATURA,1.06,0
210,210 - MINI-PAPRIKA,P 184 - SUPRA-NATURA,1.06,0
217,217 - PUNTPAPRIKA,P 184 - SUPRA-NATURA,1.06,0
219,219 - PEPERS,P 184 - SUPRA-NATURA,,1339084
198,198 - PAPRIKA DIV.,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,2054
200,200 - PAPRIKA GROEN,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,26113
201,201 - PAPRIKA ROOD,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,198307
202,202 - PAPRIKA GEEL,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,177499
203,203 - PAPRIKA ORANJE,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,3
204,204 - PAPRIKA PAARS,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,3
205,205 - PAPRIKA WIT,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,3
206,206 - PAPRIKA MUNT,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,3
207,207 - PAPRIKA LILA,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,3
208,208 - PAPRIKA BRUIN,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,3
209,209 - PAPRIKA MIX,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,3
210,210 - MINI-PAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,3
217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,180.0,15
206,206 - PAPRIKA MUNT,P 320 - DE SAEGER JOHAN,,1087036
198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0.62,80
200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0.62,80
201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0.62,173
202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0.62,159
203,203 - PAPRIKA ORANJE,P 528 - DE SWERT MARC,0.62,0
204,204 - PAPRIKA PAARS,P 528 - DE SWERT MARC,0.62,0
205,205 - PAPRIKA WIT,P 528 - DE SWERT MARC,0.62,0
206,206 - PAPRIKA MUNT,P 528 - DE SWERT MARC,0.62,0
207,207 - PAPRIKA LILA,P 528 - DE SWERT MARC,0.62,0
208,208 - PAPRIKA BRUIN,P 528 - DE SWERT MARC,0.62,0
209,209 - PAPRIKA MIX,P 528 - DE SWERT MARC,0.62,0
210,210 - MINI-PAPRIKA,P 528 - DE SWERT MARC,0.62,0
217,217 - PUNTPAPRIKA,P 528 - DE SWERT MARC,0.62,0
198,198 - PAPRIKA DIV.,P 632 - H.D.S. GLASTUINBOUW,18.8,88
200,200 - PAPRIKA GROEN,P 632 - H.D.S. GLASTUINBOUW,18.8,88
201,201 - PAPRIKA ROOD,P 632 - H.D.S. GLASTUINBOUW,18.8,181
202,202 - PAPRIKA GEEL,P 632 - H.D.S. GLASTUINBOUW,18.8,166
203,203 - PAPRIKA ORANJE,P 632 - H.D.S. GLASTUINBOUW,18.8,0
204,204 - PAPRIKA PAARS,P 632 - H.D.S. GLASTUINBOUW,18.8,0
205,205 - PAPRIKA WIT,P 632 - H.D.S. GLASTUINBOUW,18.8,0
206,206 - PAPRIKA MUNT,P 632 - H.D.S. GLASTUINBOUW,18.8,0
207,207 - PAPRIKA LILA,P 632 - H.D.S. GLASTUINBOUW,18.8,0
208,208 - PAPRIKA BRUIN,P 632 - H.D.S. GLASTUINBOUW,18.8,0
209,209 - PAPRIKA MIX,P 632 - H.D.S. GLASTUINBOUW,18.8,0
210,210 - MINI-PAPRIKA,P 632 - H.D.S. GLASTUINBOUW,18.8,0
217,217 - PUNTPAPRIKA,P 632 - H.D.S. GLASTUINBOUW,18.8,11362
198,198 - PAPRIKA DIV.,P 842 - STANNUCO,43.1604,178
200,200 - PAPRIKA GROEN,P 842 - STANNUCO,43.1604,16266
201,201 - PAPRIKA ROOD,P 842 - STANNUCO,43.1604,9670
202,202 - PAPRIKA GEEL,P 842 - STANNUCO,43.1604,18714
203,203 - PAPRIKA ORANJE,P 842 - STANNUCO,43.1604,0
204,204 - PAPRIKA PAARS,P 842 - STANNUCO,43.1604,0
205,205 - PAPRIKA WIT,P 842 - STANNUCO,43.1604,0
206,206 - PAPRIKA MUNT,P 842 - STANNUCO,43.1604,0
207,207 - PAPRIKA LILA,P 842 - STANNUCO,43.1604,0
208,208 - PAPRIKA BRUIN,P 842 - STANNUCO,43.1604,0
209,209 - PAPRIKA MIX,P 842 - STANNUCO,43.1604,0
210,210 - MINI-PAPRIKA,P 842 - STANNUCO,43.1604,0
217,217 - PUNTPAPRIKA,P 842 - STANNUCO,43.1604,0
198,198 - PAPRIKA DIV.,P 916 - GEMAPA,49.2162,272
200,200 - PAPRIKA GROEN,P 916 - GEMAPA,49.2162,5547
201,201 - PAPRIKA ROOD,P 916 - GEMAPA,49.2162,37082
202,202 - PAPRIKA GEEL,P 916 - GEMAPA,49.2162,10645
203,203 - PAPRIKA ORANJE,P 916 - GEMAPA,49.2162,0
204,204 - PAPRIKA PAARS,P 916 - GEMAPA,49.2162,0
205,205 - PAPRIKA WIT,P 916 - GEMAPA,49.2162,0
206,206 - PAPRIKA MUNT,P 916 - GEMAPA,49.2162,0
207,207 - PAPRIKA LILA,P 916 - GEMAPA,49.2162,0
208,208 - PAPRIKA BRUIN,P 916 - GEMAPA,49.2162,0
209,209 - PAPRIKA MIX,P 916 - GEMAPA,49.2162,0
210,210 - MINI-PAPRIKA,P 916 - GEMAPA,49.2162,0
217,217 - PUNTPAPRIKA,P 916 - GEMAPA,49.2162,0
198,198 - PAPRIKA DIV.,P1003 - KWEKERIJ GOOS,7.53,97
200,200 - PAPRIKA GROEN,P1003 - KWEKERIJ GOOS,7.53,2724
201,201 - PAPRIKA ROOD,P1003 - KWEKERIJ GOOS,7.53,365
202,202 - PAPRIKA GEEL,P1003 - KWEKERIJ GOOS,7.53,176
203,203 - PAPRIKA ORANJE,P1003 - KWEKERIJ GOOS,7.53,0
204,204 - PAPRIKA PAARS,P1003 - KWEKERIJ GOOS,7.53,0
205,205 - PAPRIKA WIT,P1003 - KWEKERIJ GOOS,7.53,0
206,206 - PAPRIKA MUNT,P1003 - KWEKERIJ GOOS,7.53,0
207,207 - PAPRIKA LILA,P1003 - KWEKERIJ GOOS,7.53,0
208,208 - PAPRIKA BRUIN,P1003 - KWEKERIJ GOOS,7.53,0
209,209 - PAPRIKA MIX,P1003 - KWEKERIJ GOOS,7.53,0
210,210 - MINI-PAPRIKA,P1003 - KWEKERIJ GOOS,7.53,0
217,217 - PUNTPAPRIKA,P1003 - KWEKERIJ GOOS,7.53,2
219,219 - PEPERS,P1003 - KWEKERIJ GOOS,,1322507
201,201 - PAPRIKA ROOD,P1121 - GEM.TECHN.TUINBOUWSCHOOL,,1115194
201,201 - PAPRIKA ROOD,P1161 - BIO BON BON,,1320406
202,202 - PAPRIKA GEEL,P1161 - BIO BON BON,,1298650
210,210 - MINI-PAPRIKA,P1161 - BIO BON BON,,1089722
217,217 - PUNTPAPRIKA,P1161 - BIO BON BON,,1088510
219,219 - PEPERS,P1161 - BIO BON BON,,1354754
198,198 - PAPRIKA DIV.,P1190 - RIJTAK,9.0,97
200,200 - PAPRIKA GROEN,P1190 - RIJTAK,9.0,13797
201,201 - PAPRIKA ROOD,P1190 - RIJTAK,9.0,190
202,202 - PAPRIKA GEEL,P1190 - RIJTAK,9.0,176
203,203 - PAPRIKA ORANJE,P1190 - RIJTAK,9.0,0
204,204 - PAPRIKA PAARS,P1190 - RIJTAK,9.0,0
205,205 - PAPRIKA WIT,P1190 - RIJTAK,9.0,0
206,206 - PAPRIKA MUNT,P1190 - RIJTAK,9.0,0
207,207 - PAPRIKA LILA,P1190 - RIJTAK,9.0,0
208,208 - PAPRIKA BRUIN,P1190 - RIJTAK,9.0,0
209,209 - PAPRIKA MIX,P1190 - RIJTAK,9.0,0
210,210 - MINI-PAPRIKA,P1190 - RIJTAK,9.0,0
217,217 - PUNTPAPRIKA,P1190 - RIJTAK,9.0,2
198,198 - PAPRIKA DIV.,P1259 - VAN HOYWEGHEN ANDY,0.012,80
200,200 - PAPRIKA GROEN,P1259 - VAN HOYWEGHEN ANDY,0.012,80
201,201 - PAPRIKA ROOD,P1259 - VAN HOYWEGHEN ANDY,0.012,173
202,202 - PAPRIKA GEEL,P1259 - VAN HOYWEGHEN ANDY,0.012,159
203,203 - PAPRIKA ORANJE,P1259 - VAN HOYWEGHEN ANDY,0.012,0
204,204 - PAPRIKA PAARS,P1259 - VAN HOYWEGHEN ANDY,0.012,0
205,205 - PAPRIKA WIT,P1259 - VAN HOYWEGHEN ANDY,0.012,0
206,206 - PAPRIKA MUNT,P1259 - VAN HOYWEGHEN ANDY,0.012,0
207,207 - PAPRIKA LILA,P1259 - VAN HOYWEGHEN ANDY,0.012,0
208,208 - PAPRIKA BRUIN,P1259 - VAN HOYWEGHEN ANDY,0.012,0
209,209 - PAPRIKA MIX,P1259 - VAN HOYWEGHEN ANDY,0.012,0
210,210 - MINI-PAPRIKA,P1259 - VAN HOYWEGHEN ANDY,0.012,0
217,217 - PUNTPAPRIKA,P1259 - VAN HOYWEGHEN ANDY,0.012,0
219,219 - PEPERS,P1419 - KESTEMONT BVLO,,1352915
198,198 - PAPRIKA DIV.,P1496 - BELTOMEX,2.9,97
200,200 - PAPRIKA GROEN,P1496 - BELTOMEX,2.9,97
201,201 - PAPRIKA ROOD,P1496 - BELTOMEX,2.9,190
202,202 - PAPRIKA GEEL,P1496 - BELTOMEX,2.9,176
203,203 - PAPRIKA ORANJE,P1496 - BELTOMEX,2.9,0
204,204 - PAPRIKA PAARS,P1496 - BELTOMEX,2.9,0
205,205 - PAPRIKA WIT,P1496 - BELTOMEX,2.9,0
206,206 - PAPRIKA MUNT,P1496 - BELTOMEX,2.9,0
207,207 - PAPRIKA LILA,P1496 - BELTOMEX,2.9,0
208,208 - PAPRIKA BRUIN,P1496 - BELTOMEX,2.9,0
209,209 - PAPRIKA MIX,P1496 - BELTOMEX,2.9,0
210,210 - MINI-PAPRIKA,P1496 - BELTOMEX,2.9,0
217,217 - PUNTPAPRIKA,P1496 - BELTOMEX,2.9,2
200,200 - PAPRIKA GROEN,P1507 - RENECO,,1081856
201,201 - PAPRIKA ROOD,P1507 - RENECO,,1063587
202,202 - PAPRIKA GEEL,P1507 - RENECO,,1069421
219,219 - PEPERS,P1632 - ORGANIC FOOD PARTNERS,,1086810
198,198 - PAPRIKA DIV.,P1771 - LENTSCHE HEYDE,12.0,97
200,200 - PAPRIKA GROEN,P1771 - LENTSCHE HEYDE,12.0,15925
201,201 - PAPRIKA ROOD,P1771 - LENTSCHE HEYDE,12.0,411
202,202 - PAPRIKA GEEL,P1771 - LENTSCHE HEYDE,12.0,936
203,203 - PAPRIKA ORANJE,P1771 - LENTSCHE HEYDE,12.0,0
204,204 - PAPRIKA PAARS,P1771 - LENTSCHE HEYDE,12.0,0
205,205 - PAPRIKA WIT,P1771 - LENTSCHE HEYDE,12.0,0
206,206 - PAPRIKA MUNT,P1771 - LENTSCHE HEYDE,12.0,0
207,207 - PAPRIKA LILA,P1771 - LENTSCHE HEYDE,12.0,0
208,208 - PAPRIKA BRUIN,P1771 - LENTSCHE HEYDE,12.0,0
209,209 - PAPRIKA MIX,P1771 - LENTSCHE HEYDE,12.0,0
210,210 - MINI-PAPRIKA,P1771 - LENTSCHE HEYDE,12.0,0
217,217 - PUNTPAPRIKA,P1771 - LENTSCHE HEYDE,12.0,2
200,200 - PAPRIKA GROEN,P1825 - THOMAS MORE KEMPEN,,1084266
201,201 - PAPRIKA ROOD,P1825 - THOMAS MORE KEMPEN,,1084300
217,217 - PUNTPAPRIKA,P1825 - THOMAS MORE KEMPEN,,1093770
198,198 - PAPRIKA DIV.,P1859 - NOTELE JOHAN,3.0,97
200,200 - PAPRIKA GROEN,P1859 - NOTELE JOHAN,3.0,97
201,201 - PAPRIKA ROOD,P1859 - NOTELE JOHAN,3.0,190
202,202 - PAPRIKA GEEL,P1859 - NOTELE JOHAN,3.0,176
203,203 - PAPRIKA ORANJE,P1859 - NOTELE JOHAN,3.0,0
204,204 - PAPRIKA PAARS,P1859 - NOTELE JOHAN,3.0,0
205,205 - PAPRIKA WIT,P1859 - NOTELE JOHAN,3.0,0
206,206 - PAPRIKA MUNT,P1859 - NOTELE JOHAN,3.0,0
207,207 - PAPRIKA LILA,P1859 - NOTELE JOHAN,3.0,0
208,208 - PAPRIKA BRUIN,P1859 - NOTELE JOHAN,3.0,0
209,209 - PAPRIKA MIX,P1859 - NOTELE JOHAN,3.0,0
210,210 - MINI-PAPRIKA,P1859 - NOTELE JOHAN,3.0,0
217,217 - PUNTPAPRIKA,P1859 - NOTELE JOHAN,3.0,2
210,210 - MINI-PAPRIKA,P1950 - TUINBOUWB. KIK BRUINISSE,,1088732
210,210 - MINI-PAPRIKA,P1960 - VRIENDS-DE JONGH,,1090754
219,219 - PEPERS,P1960 - VRIENDS-DE JONGH,,1334720
198,198 - PAPRIKA DIV.,P2099 - PTS CAMPUS MECHELEN,0.17,80
200,200 - PAPRIKA GROEN,P2099 - PTS CAMPUS MECHELEN,0.17,750
201,201 - PAPRIKA ROOD,P2099 - PTS CAMPUS MECHELEN,0.17,583
202,202 - PAPRIKA GEEL,P2099 - PTS CAMPUS MECHELEN,0.17,159
203,203 - PAPRIKA ORANJE,P2099 - PTS CAMPUS MECHELEN,0.17,0
204,204 - PAPRIKA PAARS,P2099 - PTS CAMPUS MECHELEN,0.17,0
205,205 - PAPRIKA WIT,P2099 - PTS CAMPUS MECHELEN,0.17,0
206,206 - PAPRIKA MUNT,P2099 - PTS CAMPUS MECHELEN,0.17,0
207,207 - PAPRIKA LILA,P2099 - PTS CAMPUS MECHELEN,0.17,0
208,208 - PAPRIKA BRUIN,P2099 - PTS CAMPUS MECHELEN,0.17,0
209,209 - PAPRIKA MIX,P2099 - PTS CAMPUS MECHELEN,0.17,0
210,210 - MINI-PAPRIKA,P2099 - PTS CAMPUS MECHELEN,0.17,0
217,217 - PUNTPAPRIKA,P2099 - PTS CAMPUS MECHELEN,0.17,609
198,198 - PAPRIKA DIV.,P2277 - DOORNLAAR,0.01,80
200,200 - PAPRIKA GROEN,P2277 - DOORNLAAR,0.01,80
201,201 - PAPRIKA ROOD,P2277 - DOORNLAAR,0.01,173
202,202 - PAPRIKA GEEL,P2277 - DOORNLAAR,0.01,159
203,203 - PAPRIKA ORANJE,P2277 - DOORNLAAR,0.01,0
204,204 - PAPRIKA PAARS,P2277 - DOORNLAAR,0.01,0
205,205 - PAPRIKA WIT,P2277 - DOORNLAAR,0.01,0
206,206 - PAPRIKA MUNT,P2277 - DOORNLAAR,0.01,0
207,207 - PAPRIKA LILA,P2277 - DOORNLAAR,0.01,0
208,208 - PAPRIKA BRUIN,P2277 - DOORNLAAR,0.01,0
209,209 - PAPRIKA MIX,P2277 - DOORNLAAR,0.01,0
210,210 - MINI-PAPRIKA,P2277 - DOORNLAAR,0.01,0
217,217 - PUNTPAPRIKA,P2277 - DOORNLAAR,0.01,0
198,198 - PAPRIKA DIV.,P2284 - VAN DE KERKHOF EDUARD,6.7508,97
200,200 - PAPRIKA GROEN,P2284 - VAN DE KERKHOF EDUARD,6.7508,3230
201,201 - PAPRIKA ROOD,P2284 - VAN DE KERKHOF EDUARD,6.7508,17642
202,202 - PAPRIKA GEEL,P2284 - VAN DE KERKHOF EDUARD,6.7508,20268
203,203 - PAPRIKA ORANJE,P2284 - VAN DE KERKHOF EDUARD,6.7508,0
204,204 - PAPRIKA PAARS,P2284 - VAN DE KERKHOF EDUARD,6.7508,0
205,205 - PAPRIKA WIT,P2284 - VAN DE KERKHOF EDUARD,6.7508,0
206,206 - PAPRIKA MUNT,P2284 - VAN DE KERKHOF EDUARD,6.7508,0
207,207 - PAPRIKA LILA,P2284 - VAN DE KERKHOF EDUARD,6.7508,0
208,208 - PAPRIKA BRUIN,P2284 - VAN DE KERKHOF EDUARD,6.7508,0
209,209 - PAPRIKA MIX,P2284 - VAN DE KERKHOF EDUARD,6.7508,0
210,210 - MINI-PAPRIKA,P2284 - VAN DE KERKHOF EDUARD,6.7508,453
217,217 - PUNTPAPRIKA,P2284 - VAN DE KERKHOF EDUARD,6.7508,15092
219,219 - PEPERS,P2284 - VAN DE KERKHOF EDUARD,,1094161
217,217 - PUNTPAPRIKA,P2317 - CEPEKO,,1068484
219,219 - PEPERS,P2317 - CEPEKO,,1084841
200,200 - PAPRIKA GROEN,P2401 - VERSCHUEREN PAUL,,1077075
201,201 - PAPRIKA ROOD,P2401 - VERSCHUEREN PAUL,,1069515
198,198 - PAPRIKA DIV.,P2447 - VERSCHUEREN GUIDO,0.36,80
200,200 - PAPRIKA GROEN,P2447 - VERSCHUEREN GUIDO,0.36,80
201,201 - PAPRIKA ROOD,P2447 - VERSCHUEREN GUIDO,0.36,173
202,202 - PAPRIKA GEEL,P2447 - VERSCHUEREN GUIDO,0.36,159
203,203 - PAPRIKA ORANJE,P2447 - VERSCHUEREN GUIDO,0.36,0
204,204 - PAPRIKA PAARS,P2447 - VERSCHUEREN GUIDO,0.36,0
205,205 - PAPRIKA WIT,P2447 - VERSCHUEREN GUIDO,0.36,0
206,206 - PAPRIKA MUNT,P2447 - VERSCHUEREN GUIDO,0.36,0
207,207 - PAPRIKA LILA,P2447 - VERSCHUEREN GUIDO,0.36,0
208,208 - PAPRIKA BRUIN,P2447 - VERSCHUEREN GUIDO,0.36,0
209,209 - PAPRIKA MIX,P2447 - VERSCHUEREN GUIDO,0.36,0
210,210 - MINI-PAPRIKA,P2447 - VERSCHUEREN GUIDO,0.36,0
217,217 - PUNTPAPRIKA,P2447 - VERSCHUEREN GUIDO,0.36,0
198,198 - PAPRIKA DIV.,P2465 - PROEFSTAT.GROENTETEELT,1.062,80
200,200 - PAPRIKA GROEN,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
201,201 - PAPRIKA ROOD,P2465 - PROEFSTAT.GROENTETEELT,1.062,20
202,202 - PAPRIKA GEEL,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
203,203 - PAPRIKA ORANJE,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
204,204 - PAPRIKA PAARS,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
205,205 - PAPRIKA WIT,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
206,206 - PAPRIKA MUNT,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
207,207 - PAPRIKA LILA,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
208,208 - PAPRIKA BRUIN,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
209,209 - PAPRIKA MIX,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
210,210 - MINI-PAPRIKA,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
217,217 - PUNTPAPRIKA,P2465 - PROEFSTAT.GROENTETEELT,1.062,0
219,219 - PEPERS,P2465 - PROEFSTAT.GROENTETEELT,,1093870
198,198 - PAPRIKA DIV.,P2597 - ALNICA,7.4158,97
200,200 - PAPRIKA GROEN,P2597 - ALNICA,7.4158,97
201,201 - PAPRIKA ROOD,P2597 - ALNICA,7.4158,190
202,202 - PAPRIKA GEEL,P2597 - ALNICA,7.4158,176
203,203 - PAPRIKA ORANJE,P2597 - ALNICA,7.4158,0
204,204 - PAPRIKA PAARS,P2597 - ALNICA,7.4158,0
205,205 - PAPRIKA WIT,P2597 - ALNICA,7.4158,0
206,206 - PAPRIKA MUNT,P2597 - ALNICA,7.4158,0
207,207 - PAPRIKA LILA,P2597 - ALNICA,7.4158,0
208,208 - PAPRIKA BRUIN,P2597 - ALNICA,7.4158,0
209,209 - PAPRIKA MIX,P2597 - ALNICA,7.4158,0
210,210 - MINI-PAPRIKA,P2597 - ALNICA,7.4158,0
217,217 - PUNTPAPRIKA,P2597 - ALNICA,7.4158,2
219,219 - PEPERS,P2634 - B.ROMMERSJANSEN,,1346076
200,200 - PAPRIKA GROEN,P2702 - SERILGE,,1079545
201,201 - PAPRIKA ROOD,P2702 - SERILGE,,1060711
202,202 - PAPRIKA GEEL,P2702 - SERILGE,,1065810
200,200 - PAPRIKA GROEN,P2817 - VITAETOM,,1276210
201,201 - PAPRIKA ROOD,P2817 - VITAETOM,,1322650
202,202 - PAPRIKA GEEL,P2817 - VITAETOM,,1335415
203,203 - PAPRIKA ORANJE,P2817 - VITAETOM,,1088228
217,217 - PUNTPAPRIKA,P2817 - VITAETOM,,1100138
219,219 - PEPERS,P2817 - VITAETOM,,33816
198,198 - PAPRIKA DIV.,P2879 - PAULANCO,0.075,80
200,200 - PAPRIKA GROEN,P2879 - PAULANCO,0.075,80
201,201 - PAPRIKA ROOD,P2879 - PAULANCO,0.075,173
202,202 - PAPRIKA GEEL,P2879 - PAULANCO,0.075,159
203,203 - PAPRIKA ORANJE,P2879 - PAULANCO,0.075,0
204,204 - PAPRIKA PAARS,P2879 - PAULANCO,0.075,0
205,205 - PAPRIKA WIT,P2879 - PAULANCO,0.075,0
206,206 - PAPRIKA MUNT,P2879 - PAULANCO,0.075,0
207,207 - PAPRIKA LILA,P2879 - PAULANCO,0.075,0
208,208 - PAPRIKA BRUIN,P2879 - PAULANCO,0.075,0
209,209 - PAPRIKA MIX,P2879 - PAULANCO,0.075,0
210,210 - MINI-PAPRIKA,P2879 - PAULANCO,0.075,0
217,217 - PUNTPAPRIKA,P2879 - PAULANCO,0.075,0
219,219 - PEPERS,P2879 - PAULANCO,,1095416
